,rooms,garages,useful_area,latitude,longitude,value,interior_quality
7162,2.0,1.0,53,-23.5641489,-46.6183175,356562,3
3508,4.0,5.0,298,-23.596147,-46.6709115,6453320,3
11023,3.0,3.0,110,-23.612548,-46.7050219,701323,3
1440,4.0,3.0,278,-23.5432844,-46.7037282,4151250,1
17026,5.0,8.0,753,-23.5652665,-46.6691836,20945500,2
5854,2.0,1.0,56,-23.6188082,-46.6377826,576511,3
4152,4.0,3.0,380,-23.5371753,-46.6588933,2818500,3
7129,1.0,1.0,28,-23.560198,-46.6218485,359566,2
10927,1.0,2.0,90,-23.601446,-46.717651,806832,3
6901,3.0,1.0,100,-23.5812592,-46.6307914,794406,1
13948,3.0,2.0,80,-23.5790846,-46.6366727,676956,3
3446,3.0,2.0,120,-23.553258,-46.6892147,1179370,3
15820,1.0,1.0,56,-23.6029875,-46.6699779,590798,1
74,3.0,3.0,130,-23.537717,-46.683126,948590,2
167,4.0,2.0,170,-23.5417566,-46.7017618,1843310,3
1296,3.0,1.0,62,-23.540013,-46.7194152,624407,3
17151,4.0,4.0,288,-23.575329,-46.6324292,3547410,2
7035,2.0,1.0,100,-23.5782569,-46.6123708,559324,2
846,3.0,6.0,246,-23.5503938,-46.691509,3372630,3
3150,2.0,1.0,70,-23.5640714,-46.6829393,586642,3
17435,2.0,2.0,54,-23.5676706,-46.6355122,693449,2
6261,3.0,2.0,80,-23.6178391,-46.6347587,766634,2
3729,4.0,5.0,357,-23.5970324,-46.6699808,8936750,3
13930,3.0,1.0,273,-23.5695218,-46.6497171,2328060,2
7655,4.0,3.0,167,-23.5324778,-46.6675009,2026750,3
15236,2.0,1.0,74,-23.5940667,-46.6762065,784659,3
16563,3.0,2.0,220,-23.6109976,-46.6593853,2648710,3
3573,4.0,7.0,560,-23.5949073,-46.6647068,14378200,3
15274,4.0,3.0,161,-23.5946937,-46.6785104,2481500,3
2082,3.0,2.0,95,-23.6474567,-46.6657933,734419,3
8545,2.0,1.0,79,-23.5334749,-46.6812804,645505,2
5553,3.0,1.0,152,-23.557679,-46.6738627,1896290,2
10845,4.0,3.0,250,-23.567614,-46.6531455,2767020,3
11806,4.0,2.0,137,-23.6372416,-46.7183986,1483070,2
11949,4.0,4.0,288,-23.6329898,-46.7246207,2510410,3
11227,3.0,3.0,190,-23.5996256,-46.7291769,1240090,3
4784,2.0,1.0,63,-23.5520814,-46.6568815,843392,3
8682,4.0,2.0,211,-23.5781319,-46.6746183,2716940,1
11530,2.0,1.0,71,-23.6272237,-46.7192996,620740,3
9063,2.0,1.0,110,-23.5804397,-46.6738733,1402390,2
14943,3.0,3.0,123,-23.5595663,-46.6053922,798297,3
3254,3.0,3.0,181,-23.5630502,-46.6838602,2723220,3
5541,3.0,1.0,130,-23.549525,-46.6817011,1080580,3
12228,4.0,3.0,251,-23.6078165,-46.7086653,1733940,3
8302,3.0,2.0,90,-23.533272,-46.65817,683256,2
2372,2.0,1.0,65,-23.6368029,-46.6679995,393459,3
13387,3.0,3.0,190,-23.5861127,-46.6474852,1649200,3
3687,4.0,4.0,294,-23.5944279,-46.6701606,4481660,3
3874,3.0,2.0,141,-23.5943795,-46.6696532,1960950,2
13399,3.0,2.0,220,-23.5942828,-46.6458573,2236370,3
7140,4.0,4.0,190,-23.590885,-46.6259097,1688020,1
12466,1.0,2.0,90,-23.601446,-46.717651,806832,3
3303,2.0,1.0,80,-23.5614645,-46.6903241,773956,2
5431,3.0,2.0,210,-23.5631789,-46.6725297,3080730,2
3103,2.0,2.0,65,-23.5636766,-46.6859704,851720,2
14842,4.0,3.0,255,-23.5491834,-46.5956555,1815010,1
17496,1.0,1.0,44,-23.5614411,-46.6426425,455754,3
13390,2.0,1.0,97,-23.5684427,-46.6459702,1872280,3
232,4.0,5.0,437,-23.5488512,-46.6919561,5918490,2
11317,1.0,1.0,50,-23.601446,-46.717651,448240,2
3908,4.0,4.0,386,-23.5936573,-46.6690388,7645370,3
7790,4.0,5.0,416,-23.5405911,-46.6693081,5763270,3
6507,2.0,1.0,49,-23.6149954,-46.5969541,239754,3
17524,2.0,1.0,140,-23.5624031,-46.630568,849419,3
10311,4.0,1.0,166,-23.5625256,-46.660567,1995270,2
3984,2.0,1.0,76,-23.603174,-46.6708712,757373,3
15516,1.0,1.0,33,-23.5946933,-46.6876293,490518,2
10338,1.0,1.0,33,-23.5703793,-46.6590832,415105,2
9160,4.0,2.0,260,-23.5806498,-46.6737666,3367380,3
1290,3.0,2.0,110,-23.5332826,-46.6924672,1220580,2
3505,4.0,3.0,400,-23.5981965,-46.6647579,5496830,3
8660,3.0,1.0,105,-23.5847679,-46.6808806,1108520,3
15787,4.0,4.0,285,-23.605308,-46.6734156,3003670,1
3353,2.0,2.0,74,-23.562199,-46.6884666,945628,3
15115,3.0,2.0,92,-23.5585603,-46.5922844,801828,3
14143,3.0,2.0,126,-23.5926294,-46.6280152,1055720,3
1971,2.0,1.0,115,-23.612941,-46.6797389,1131770,3
499,4.0,3.0,192,-23.5245159,-46.6978002,1733660,1
465,1.0,2.0,46,-23.5465714,-46.6921247,643046,3
17382,3.0,2.0,112,-23.5640441,-46.6422011,947861,3
2624,3.0,3.0,106,-23.6466536,-46.6683017,751527,2
11152,4.0,4.0,270,-23.6048443,-46.6765193,4271110,2
3751,2.0,2.0,79,-23.6002913,-46.6697244,997905,3
5779,3.0,2.0,110,-23.606603,-46.623249,626580,2
5432,2.0,1.0,80,-23.5596844,-46.6741964,998047,2
14425,3.0,1.0,103,-23.5895812,-46.6325955,1091810,3
3074,2.0,1.0,65,-23.5618677,-46.682907,593340,3
12670,4.0,4.0,326,-23.6331112,-46.7336249,1971270,3
13153,2.0,1.0,50,-23.5858603,-46.6371038,451043,3
5310,3.0,1.0,90,-23.5495955,-46.6448675,816374,3
6731,2.0,1.0,55,-23.6083758,-46.6301529,438752,3
6056,3.0,2.0,125,-23.6027858,-46.6360011,1744490,3
1242,3.0,2.0,114,-23.5521276,-46.6903137,977160,3
14500,2.0,1.0,68,-23.5754253,-46.6451382,747962,3
15594,1.0,1.0,57,-23.5962739,-46.677332,853313,1
16846,2.0,1.0,80,-23.561333,-46.6714017,1173610,3
15214,4.0,4.0,150,-23.604058,-46.67771,1782410,3
16199,3.0,1.0,77,-23.6150177,-46.6426666,724761,3
4315,2.0,1.0,56,-23.5516732,-46.6528534,695212,3
1614,3.0,3.0,166,-23.532066,-46.709683,1185470,3
5367,3.0,2.0,100,-23.5580686,-46.6741931,1307480,3
8788,3.0,2.0,122,-23.5802203,-46.6864562,2882780,3
2310,4.0,3.0,405,-23.6390494,-46.7007211,4291590,2
12698,3.0,2.0,94,-23.641774,-46.7201059,1017580,3
9169,2.0,1.0,75,-23.5841623,-46.6794733,592432,3
5463,3.0,3.0,217,-23.5565313,-46.6776094,2707200,1
2698,3.0,2.0,270,-23.6252398,-46.690136,2237200,3
17905,3.0,1.0,75,-23.5584485,-46.5806383,507571,3
1892,4.0,2.0,125,-23.6472723,-46.7050823,1273520,2
10653,4.0,2.0,140,-23.5657004,-46.661914,1759080,2
7813,3.0,1.0,100,-23.5324532,-46.6827411,685894,3
14626,2.0,1.0,74,-23.5581227,-46.6806149,1004280,3
14122,2.0,2.0,160,-23.6006465,-46.638313,1663950,3
12111,4.0,4.0,265,-23.620919,-46.7389937,1930390,3
7644,4.0,3.0,122,-23.4928426,-46.6388056,1178350,2
1329,3.0,2.0,114,-23.5311565,-46.7258369,1031600,3
15873,2.0,1.0,60,-23.6016968,-46.6433682,355345,3
5833,3.0,2.0,85,-23.6252235,-46.6249319,635698,3
4025,4.0,5.0,401,-23.6011261,-46.671152,7670840,3
151,4.0,3.0,123,-23.5338594,-46.6843133,1475710,3
1508,2.0,2.0,75,-23.5422238,-46.6971717,897367,2
12915,4.0,4.0,291,-23.6132604,-46.7323233,1862800,3
11986,3.0,4.0,255,-23.6055126,-46.7035963,1975310,3
7512,3.0,3.0,208,-23.5394916,-46.6704893,2292250,2
3542,4.0,4.0,300,-23.6026753,-46.6731988,3259120,3
12607,3.0,3.0,184,-23.6107827,-46.7325008,1469500,3
3536,2.0,1.0,89,-23.6038932,-46.6740349,1001130,3
7037,2.0,1.0,65,-23.5788193,-46.6179128,415266,3
4218,3.0,1.0,145,-23.544282,-46.6569825,1300750,3
16235,3.0,1.0,115,-23.6053096,-46.6721229,1112720,3
10476,4.0,2.0,193,-23.5651306,-46.6516415,1999100,2
5064,2.0,2.0,155,-23.5484085,-46.6442484,1100590,3
16164,4.0,7.0,448,-23.606443,-46.657673,6456730,3
8904,3.0,2.0,122,-23.5803526,-46.673012,2028650,3
12181,4.0,3.0,147,-23.6278564,-46.7297823,832523,3
2370,4.0,3.0,116,-23.6446445,-46.6705775,955442,3
5145,2.0,1.0,110,-23.5572014,-46.655591,997790,3
3421,3.0,4.0,219,-23.5728202,-46.6905832,5819550,3
11976,3.0,2.0,128,-23.6236526,-46.7360369,718824,3
16807,4.0,3.0,320,-23.6076324,-46.6540194,2708330,1
14836,3.0,2.0,85,-23.5574067,-46.5951543,629527,1
13214,2.0,1.0,100,-23.5983982,-46.6421498,1063670,3
17764,2.0,1.0,57,-23.5323068,-46.5757445,401373,3
4482,3.0,1.0,186,-23.5466753,-46.6546128,2101410,1
7927,4.0,5.0,407,-23.5340703,-46.6790931,4746680,3
5687,2.0,1.0,52,-23.6333803,-46.6382285,374896,3
14878,3.0,1.0,127,-23.5861663,-46.6063651,835534,2
3846,4.0,4.0,302,-23.5983725,-46.6664412,5800560,3
16504,3.0,2.0,124,-23.6013541,-46.6679433,1774480,2
6612,3.0,2.0,100,-23.6173523,-46.6331009,1029480,3
11997,4.0,5.0,304,-23.6217472,-46.7315929,1685680,3
13815,1.0,1.0,34,-23.5757831,-46.6481099,495581,3
8273,3.0,2.0,200,-23.4956073,-46.6260408,887942,2
9524,4.0,3.0,256,-23.5616967,-46.6478948,1608400,3
5038,3.0,1.0,180,-23.548802,-46.6576032,1689740,1
7041,3.0,2.0,144,-23.5716359,-46.6164866,1347390,3
14125,2.0,1.0,104,-23.5891885,-46.6463547,783788,2
2785,3.0,2.0,145,-23.6465601,-46.6699247,1224350,3
4798,4.0,1.0,130,-23.5472006,-46.6548821,1456830,3
1953,2.0,1.0,47,-23.6195908,-46.6759171,749223,3
3148,4.0,3.0,120,-23.5648569,-46.6840383,1082890,2
17176,3.0,1.0,136,-23.5658531,-46.6447862,1113610,3
16729,4.0,2.0,160,-23.606135,-46.6540987,1593380,3
15748,2.0,1.0,51,-23.6050163,-46.6597926,509077,3
6955,3.0,1.0,105,-23.5850585,-46.6077254,690796,1
97,4.0,4.0,210,-23.541104,-46.685575,2368710,1
2812,2.0,1.0,65,-23.6406935,-46.6633116,424600,2
3276,2.0,1.0,48,-23.5622632,-46.6841405,642206,2
3849,2.0,1.0,81,-23.6016962,-46.6707236,829499,3
4827,4.0,5.0,320,-23.5397642,-46.6633276,3427500,2
13682,3.0,2.0,100,-23.5853669,-46.6441412,844839,3
14580,2.0,1.0,108,-23.5582587,-46.6805252,1347360,3
13470,4.0,2.0,107,-23.579621,-46.641502,1644910,3
16806,1.0,1.0,40,-23.6071061,-46.6566474,429818,2
10695,4.0,5.0,443,-23.5732287,-46.6592253,8068080,3
11787,4.0,4.0,296,-23.5935287,-46.710956,4503470,3
15478,2.0,1.0,101,-23.5891367,-46.673744,817751,3
17019,3.0,1.0,112,-23.5631416,-46.6706658,1458200,2
3346,3.0,3.0,155,-23.5869864,-46.7177788,1418220,2
11899,1.0,1.0,36,-23.6336041,-46.7141935,390316,3
13054,5.0,6.0,550,-23.6210181,-46.7387319,3538140,3
17673,4.0,3.0,240,-23.570458,-46.6365567,2136890,2
17556,2.0,1.0,64,-23.5639951,-46.631535,700520,3
9421,4.0,5.0,330,-23.578286,-46.6700309,6676190,2
6833,3.0,3.0,141,-23.6003789,-46.6205955,1272540,2
13057,2.0,2.0,96,-23.633358,-46.7379012,757636,2
16327,2.0,1.0,87,-23.6116757,-46.6616369,839223,2
15344,3.0,3.0,300,-23.6015135,-46.6803538,3217600,3
17014,4.0,2.0,345,-23.5567643,-46.6602297,2817860,2
17419,4.0,3.0,167,-23.574823,-46.636471,1658870,3
3918,3.0,4.0,349,-23.5889145,-46.6700981,7112970,3
12836,2.0,2.0,69,-23.6151197,-46.6856933,903367,3
16146,2.0,3.0,272,-23.6074378,-46.6581372,3310760,2
9632,1.0,1.0,53,-23.5705312,-46.6577297,642121,2
9091,3.0,1.0,85,-23.5820406,-46.6720599,814858,1
6625,3.0,2.0,82,-23.606105,-46.616972,703202,2
1791,2.0,2.0,156,-23.554421,-46.6914073,1509210,1
4610,3.0,1.0,120,-23.5460855,-46.6530436,1175570,3
3029,4.0,3.0,200,-23.5665184,-46.6867103,1783770,3
7793,4.0,7.0,788,-23.5360564,-46.6646961,14324900,2
8559,3.0,4.0,160,-23.5337751,-46.67743,1848430,3
8969,2.0,1.0,75,-23.5852212,-46.6871543,929072,3
11186,1.0,2.0,55,-23.63456,-46.731995,477205,3
5381,2.0,1.0,67,-23.5570322,-46.6742973,716939,3
9846,3.0,2.0,158,-23.5576278,-46.6559141,2305980,3
5514,3.0,2.0,131,-23.5597905,-46.6739002,1408280,3
13887,3.0,2.0,84,-23.5928596,-46.6478736,573704,3
10956,4.0,2.0,143,-23.6175542,-46.732367,711696,3
15900,3.0,2.0,107,-23.6136473,-46.6438208,902055,3
12564,2.0,2.0,121,-23.601446,-46.717651,1084740,1
2583,4.0,4.0,340,-23.619735,-46.6735144,3444060,3
2176,3.0,1.0,61,-23.646142,-46.6670451,483193,1
7807,3.0,3.0,153,-23.5236789,-46.6838611,1800320,3
11171,3.0,1.0,90,-23.6319116,-46.7043625,548290,3
2529,4.0,5.0,579,-23.6256169,-46.6746141,6302930,2
17017,3.0,1.0,98,-23.5614486,-46.6652185,1191690,1
17410,2.0,1.0,80,-23.5622176,-46.645731,828644,3
12417,3.0,2.0,135,-23.5921792,-46.7205465,1131810,3
10857,4.0,2.0,243,-23.57193,-46.658992,2711260,3
16694,4.0,5.0,212,-23.6053584,-46.6455924,2190390,3
4033,4.0,6.0,418,-23.5946243,-46.6668023,8439530,3
16748,2.0,1.0,42,-23.6035876,-46.6691051,454487,3
4707,2.0,1.0,96,-23.5425716,-46.6541162,918437,3
16923,2.0,1.0,85,-23.5616875,-46.6663023,1051740,3
4352,4.0,8.0,408,-23.5419827,-46.6628914,4755580,3
13287,3.0,1.0,116,-23.574938,-46.6434491,982411,2
15309,1.0,1.0,70,-23.5887131,-46.678849,1346860,3
12640,3.0,2.0,70,-23.6194625,-46.7315866,616747,3
16311,3.0,2.0,160,-23.6458129,-46.6505648,1097340,1
12251,3.0,1.0,94,-23.6164467,-46.6946557,578875,3
3311,1.0,1.0,50,-23.561763,-46.688683,720514,3
1751,4.0,4.0,223,-23.5502721,-46.7119673,3090610,2
7317,3.0,2.0,133,-23.4990862,-46.6443129,1100380,2
3403,3.0,1.0,100,-23.5903025,-46.7190369,665755,3
7654,3.0,2.0,94,-23.4913232,-46.6301566,649791,2
14782,3.0,2.0,107,-23.5602308,-46.5952794,818206,1
15904,4.0,4.0,240,-23.6107631,-46.6579595,3695210,2
5848,2.0,2.0,85,-23.6213805,-46.6335994,757382,3
10099,3.0,1.0,140,-23.5676128,-46.6510417,1324360,3
7913,4.0,5.0,250,-23.5319047,-46.6683891,3143010,3
4995,4.0,3.0,203,-23.5441743,-46.6596296,2274900,3
15294,3.0,2.0,102,-23.5959638,-46.6752434,1130850,3
8625,4.0,2.0,245,-23.5806402,-46.6872738,4720320,1
6112,2.0,2.0,107,-23.6417617,-46.6331459,973635,2
14268,3.0,1.0,187,-23.5759417,-46.6465502,2152680,3
10117,3.0,2.0,186,-23.5601945,-46.6516224,1926600,2
16716,4.0,3.0,184,-23.6271223,-46.6440676,2098780,3
15664,3.0,1.0,107,-23.5986445,-46.6468956,951226,2
1617,2.0,4.0,158,-23.5314508,-46.6898653,1825330,3
16779,3.0,4.0,338,-23.6125471,-46.6617036,3723760,3
5706,3.0,1.0,135,-23.6219499,-46.6032066,665925,3
5089,3.0,1.0,126,-23.5445149,-46.6510453,1412000,1
7100,2.0,1.0,87,-23.5663831,-46.6230997,603844,1
10909,3.0,2.0,83,-23.6282945,-46.7396052,807263,3
8396,3.0,1.0,95,-23.5350966,-46.66603,883624,3
15099,2.0,1.0,51,-23.5631332,-46.5942437,377716,2
5505,2.0,1.0,87,-23.5588126,-46.6775882,861329,3
9120,3.0,2.0,178,-23.5822736,-46.6914621,3624830,3
7906,3.0,2.0,96,-23.520047,-46.6660187,982649,3
8407,3.0,2.0,118,-23.5334466,-46.6713906,1109380,3
15571,1.0,1.0,39,-23.5986781,-46.677015,652576,1
5527,3.0,2.0,129,-23.554796,-46.6789791,1305920,2
7961,3.0,2.0,140,-23.541261,-46.6718023,1117100,3
379,3.0,3.0,210,-23.54401,-46.7220467,2419100,2
17270,2.0,1.0,110,-23.5703295,-46.6419443,920918,2
16470,4.0,4.0,162,-23.6069492,-46.6631294,2533450,3
774,4.0,5.0,310,-23.5369054,-46.7132698,4037550,3
13025,2.0,2.0,140,-23.6011079,-46.7161175,1718800,1
15961,3.0,2.0,144,-23.6120349,-46.6422951,990104,3
11853,4.0,3.0,160,-23.6211923,-46.7376911,1049650,3
13136,3.0,1.0,69,-23.5941419,-46.64864,583654,3
17607,4.0,3.0,133,-23.5696511,-46.6348542,1493260,3
1244,3.0,3.0,158,-23.5270191,-46.6936648,1599320,3
3854,4.0,6.0,822,-23.5929382,-46.6691567,25608300,3
1080,2.0,1.0,64,-23.4988253,-46.7052165,350345,2
16933,3.0,1.0,120,-23.5605629,-46.66659,1605570,1
7372,4.0,1.0,128,-23.525228,-46.679219,1296600,2
157,3.0,2.0,136,-23.5265862,-46.7285872,1463080,2
8491,2.0,1.0,76,-23.5331235,-46.6737078,629858,3
7948,3.0,2.0,120,-23.5229364,-46.6836592,1070870,2
4889,3.0,1.0,125,-23.5423319,-46.6628514,1400800,3
2400,3.0,3.0,168,-23.6245956,-46.6706794,1732690,3
2036,4.0,3.0,151,-23.6196743,-46.6787622,1516710,2
11584,1.0,1.0,52,-23.6151197,-46.6856933,680798,3
16956,3.0,2.0,155,-23.5606971,-46.6695455,1860720,1
11835,2.0,2.0,74,-23.6011079,-46.7161175,908507,3
9494,3.0,1.0,128,-23.5627715,-46.6526274,1325830,2
1194,3.0,2.0,72,-23.5343462,-46.6907679,691846,3
3562,4.0,3.0,274,-23.5955962,-46.6660031,4470970,3
641,4.0,4.0,171,-23.522393,-46.731471,2000490,3
6341,4.0,2.0,167,-23.628765,-46.635211,1308520,2
6264,4.0,3.0,143,-23.609037,-46.618344,1353190,2
14390,3.0,3.0,216,-23.5738535,-46.6487018,3103880,3
14123,3.0,1.0,106,-23.579788,-46.6403,961667,3
14107,3.0,3.0,340,-23.6009611,-46.6383135,3367360,3
10595,4.0,2.0,146,-23.5643327,-46.6637262,1770140,1
15979,2.0,1.0,75,-23.6057803,-46.6589507,815066,3
16868,2.0,1.0,91,-23.5617064,-46.6657369,1334980,2
15789,4.0,3.0,210,-23.6084469,-46.6561307,2150130,2
10138,3.0,2.0,116,-23.5652892,-46.6630318,1936180,2
13964,4.0,4.0,198,-23.5752091,-46.6470153,3039790,3
8158,3.0,3.0,150,-23.5333621,-46.6724835,1446910,2
6217,4.0,2.0,100,-23.6159128,-46.622475,717804,2
4592,3.0,1.0,130,-23.5514584,-46.6539606,1010480,3
17889,2.0,1.0,59,-23.5324877,-46.5794634,419467,3
4713,3.0,1.0,110,-23.5425981,-46.6523293,1232700,3
1042,4.0,3.0,177,-23.5278097,-46.7009023,1603470,2
7028,2.0,1.0,63,-23.5716359,-46.6164866,589485,3
14387,3.0,1.0,83,-23.59519,-46.6436179,479843,3
794,4.0,3.0,192,-23.5357813,-46.6849079,1776140,2
8833,2.0,2.0,124,-23.5873465,-46.6732971,2071620,2
6002,3.0,2.0,64,-23.6017466,-46.6288744,682747,3
3405,3.0,1.0,81,-23.5596525,-46.6836127,646736,2
2660,3.0,2.0,180,-23.622378,-46.6749757,1440060,2
2744,2.0,1.0,66,-23.6386968,-46.6713237,472497,2
15054,2.0,1.0,55,-23.5727731,-46.5792457,351351,3
6724,2.0,2.0,61,-23.6180746,-46.6306435,578930,3
1074,4.0,2.0,125,-23.5371028,-46.7179759,960597,3
15558,2.0,1.0,57,-23.5977601,-46.6820159,550639,3
6449,2.0,1.0,68,-23.6078431,-46.6338888,673546,2
16136,3.0,2.0,125,-23.6059005,-46.6656885,1332390,3
12870,4.0,4.0,209,-23.6347054,-46.7146293,2074450,3
4073,1.0,2.0,44,-23.5550981,-46.6519371,560463,3
12669,4.0,4.0,167,-23.6113321,-46.7320479,731347,3
7733,4.0,3.0,432,-23.5029977,-46.6391745,2880390,2
19,2.0,2.0,64,-23.5465714,-46.6921247,894673,3
15068,4.0,3.0,172,-23.5581241,-46.605243,1273870,2
13777,3.0,1.0,113,-23.5781116,-46.6508442,1114820,3
16054,3.0,3.0,155,-23.6107681,-46.6593185,1754020,1
60,1.0,2.0,148,-23.5525983,-46.6973418,2051160,3
11095,1.0,1.0,98,-23.6069955,-46.69516,1278860,3
5098,1.0,1.0,40,-23.537718,-46.652883,353717,3
3591,2.0,1.0,70,-23.6019316,-46.6703548,771598,1
7630,4.0,4.0,272,-23.492596,-46.63905,2014300,2
16121,2.0,1.0,70,-23.6112319,-46.6625069,833588,1
1357,3.0,3.0,246,-23.5225054,-46.7233819,2503760,1
7378,3.0,2.0,243,-23.5232852,-46.6827043,2996310,3
14863,4.0,2.0,132,-23.5608129,-46.6057828,977619,1
11974,3.0,1.0,130,-23.6268047,-46.7304217,1250790,3
2476,4.0,4.0,167,-23.6245999,-46.6852824,1991330,3
13213,2.0,1.0,117,-23.5734007,-46.6501571,990219,3
5288,2.0,1.0,46,-23.555836,-46.648829,689127,3
6876,3.0,2.0,84,-23.5834404,-46.6265534,723383,2
2575,3.0,2.0,115,-23.6223188,-46.6818597,1196430,3
17266,3.0,2.0,135,-23.5693889,-46.6327633,1009840,3
4549,3.0,1.0,150,-23.5444012,-46.6543537,1599000,3
6834,3.0,2.0,158,-23.621423,-46.6370535,1253000,3
1111,3.0,2.0,155,-23.5309104,-46.7258838,1349880,3
15612,4.0,2.0,190,-23.6093738,-46.6598184,2093150,3
15303,3.0,4.0,390,-23.5904982,-46.6856983,3929090,3
14074,3.0,2.0,92,-23.58687,-46.63351,1038850,2
10741,3.0,2.0,166,-23.5651188,-46.6577316,2066520,3
9927,4.0,1.0,237,-23.565645,-46.658034,2396430,3
11964,3.0,2.0,158,-23.6049194,-46.7013241,2051840,3
4042,4.0,6.0,673,-23.5933677,-46.6695585,11031800,3
16851,3.0,2.0,124,-23.5615717,-46.6661631,1621480,2
17022,2.0,1.0,86,-23.560873,-46.6711011,842119,3
17094,3.0,2.0,150,-23.5609822,-46.6692931,1742840,1
5613,2.0,1.0,63,-23.5560409,-46.6768202,712395,3
113,5.0,5.0,300,-23.552054,-46.71984,4029100,2
10205,1.0,2.0,82,-23.5585516,-46.6567204,1254760,3
17170,4.0,4.0,213,-23.5743774,-46.6339566,2584530,2
8177,2.0,2.0,65,-23.5324037,-46.6802883,794105,3
17240,2.0,1.0,75,-23.5641298,-46.639259,952377,2
6267,3.0,2.0,80,-23.621339,-46.6171233,738290,3
6814,3.0,2.0,110,-23.60899,-46.636834,845790,3
12073,4.0,3.0,152,-23.6364718,-46.7276921,1519460,3
8618,3.0,3.0,237,-23.5801143,-46.6726702,2614440,2
5888,3.0,2.0,104,-23.6057795,-46.6298714,1069980,3
8674,4.0,3.0,343,-23.583842,-46.6803109,4330260,3
7798,3.0,1.0,185,-23.5380624,-46.6671632,1720740,2
11653,3.0,1.0,76,-23.6114844,-46.7340657,382698,3
17911,4.0,3.0,170,-23.5352452,-46.575463,1058310,3
7861,3.0,1.0,105,-23.5409012,-46.6769962,834695,2
510,4.0,4.0,264,-23.5543953,-46.7178445,5136570,1
2664,4.0,5.0,440,-23.6196031,-46.6784854,3909280,3
2302,3.0,2.0,147,-23.6162336,-46.6793391,1250340,3
11053,4.0,3.0,411,-23.6118646,-46.6797862,3539450,2
16320,2.0,1.0,57,-23.6049894,-46.6698951,641170,2
8893,2.0,2.0,110,-23.587309,-46.6803628,1933090,3
533,4.0,4.0,221,-23.554153,-46.7142958,2969480,2
17827,3.0,3.0,94,-23.5352452,-46.575463,797040,3
9969,3.0,3.0,480,-23.5638322,-46.650933,4019330,3
1881,3.0,4.0,190,-23.6449119,-46.6707482,1545250,2
11299,3.0,2.0,104,-23.6194625,-46.7315866,916310,3
9497,4.0,3.0,294,-23.5639601,-46.6626087,5637190,2
14937,3.0,2.0,92,-23.5608466,-46.5855257,681371,1
6286,3.0,1.0,60,-23.6082359,-46.6297044,431622,2
11076,4.0,4.0,273,-23.634094,-46.730393,1824180,3
7167,3.0,1.0,95,-23.5756881,-46.6269828,702686,2
11652,3.0,2.0,97,-23.6117708,-46.6796366,1349040,3
5148,2.0,1.0,55,-23.5537265,-46.6597755,672994,3
11880,4.0,3.0,231,-23.6056976,-46.7023436,1753450,3
1026,2.0,1.0,51,-23.5714002,-46.7264258,290859,2
3829,1.0,1.0,46,-23.6021405,-46.6735832,560110,3
2329,3.0,1.0,67,-23.6421976,-46.6623375,379334,3
16073,2.0,2.0,130,-23.6089741,-46.6402172,950379,2
3158,3.0,1.0,156,-23.5652013,-46.6836948,1466190,3
3117,4.0,2.0,148,-23.553258,-46.6884949,1442450,1
11771,2.0,1.0,96,-23.597334,-46.738065,837688,2
4873,2.0,1.0,60,-23.5403412,-46.6527322,672383,3
16601,4.0,3.0,206,-23.6003364,-46.6636783,1892060,2
9325,2.0,1.0,91,-23.5860036,-46.6857661,1097060,3
1670,3.0,2.0,64,-23.574235,-46.73888,464468,2
4464,3.0,1.0,276,-23.544213,-46.6536484,2394320,2
9357,3.0,3.0,200,-23.5843481,-46.6854748,3997650,2
14798,4.0,2.0,112,-23.549156,-46.595405,829495,3
6162,2.0,1.0,66,-23.606681,-46.623191,458512,2
7577,4.0,6.0,490,-23.5371104,-46.6698175,8258450,3
5786,3.0,2.0,111,-23.60883,-46.613139,1170320,3
11791,4.0,3.0,350,-23.6120548,-46.6826467,3290410,3
9845,4.0,2.0,210,-23.5707735,-46.6571374,2519060,3
6584,2.0,1.0,57,-23.6281922,-46.637266,586806,2
14493,3.0,1.0,140,-23.5760115,-46.6438134,1230260,3
11948,4.0,3.0,160,-23.634433,-46.731842,1235670,3
1928,3.0,2.0,110,-23.6170875,-46.6764737,1087360,3
16405,3.0,2.0,105,-23.6029311,-46.6668136,1085410,2
9304,4.0,3.0,240,-23.5834348,-46.6752691,3406560,2
15898,2.0,1.0,70,-23.628113,-46.6456755,440079,2
21,3.0,2.0,126,-23.5356541,-46.6829276,1358560,3
11254,4.0,4.0,270,-23.6067233,-46.7027375,2194080,1
12489,4.0,4.0,400,-23.636288,-46.7141,3558950,3
4629,3.0,2.0,103,-23.540626,-46.65723,796624,3
8985,4.0,6.0,1180,-23.5839137,-46.6881382,38127000,3
10424,3.0,1.0,150,-23.5651967,-46.6506636,1350540,3
4181,2.0,2.0,240,-23.5446589,-46.656978,2689530,3
2412,3.0,2.0,80,-23.6413881,-46.7004994,488964,2
16092,4.0,3.0,200,-23.6118798,-46.6577756,2282370,3
4617,2.0,2.0,72,-23.5483721,-46.6550722,707063,3
5836,3.0,1.0,112,-23.6373937,-46.6319097,1107210,2
9611,3.0,1.0,210,-23.5611782,-46.662377,2789900,3
4161,2.0,1.0,93,-23.5474008,-46.6535435,836304,1
535,4.0,4.0,280,-23.5328415,-46.7150843,3933850,1
